month,ipi_category,n_records,median_price,average_price,p25,p75,base_price,price_index,1mo_pct_change,12mo_pct_change
2026-01,UI/UX Design,80,138.07999999999998,144.467625,104.47999999999999,164.48250000000002,128.435,107.50963522404327,4.41226511399293,
2026-02,UI/UX Design,80,132.125,138.69287500000002,105.48750000000001,162.105,128.435,102.8730486238175,-4.312717265353394,
2026-03,UI/UX Design,80,138.765,145.879375,104.37,178.815,128.435,108.04297893876279,5.025543992431403,
2026-04,UI/UX Design,80,133.13,142.105,102.59,172.65249999999997,128.435,103.65554560672715,-4.060822253450058,
2026-05,UI/UX Design,80,145.185,151.790875,109.415,186.92249999999999,128.435,113.0416163818274,9.055058964921514,
2026-06,UI/UX Design,80,141.995,149.152375,111.6725,178.865,128.435,110.55786973955696,-2.1971966800978238,10.557869739556969
2025-06,Video Editing,80,144.935,150.863,115.46000000000001,185.7825,144.935,100.0,,
2025-07,Video Editing,80,142.625,151.7165,108.3875,179.2925,144.935,98.4061820816228,-1.5938179183771939,
2025-08,Video Editing,80,138.46499999999997,144.616625,113.88250000000001,178.6175,144.935,95.53592989961015,-2.9167397020158026,
2025-09,Video Editing,80,148.755,163.07375,110.88000000000001,199.675,144.935,102.63566426329042,7.43148087964467,
2025-10,Video Editing,80,142.095,148.996875,113.74,177.8175,144.935,98.04050091420292,-4.477160431582106,
2025-11,Video Editing,80,148.985,153.47375,113.9725,190.5125,144.935,102.79435609066134,4.848868714592358,
2025-12,Video Editing,80,147.505,154.23925,110.2875,198.0,144.935,101.773208679753,-0.9933885961673994,
2026-01,Video Editing,80,145.99,155.8705,117.2625,175.04749999999999,144.935,100.72791251250561,-1.0270838276668526,
2026-02,Video Editing,80,155.0,171.352625,124.14500000000001,197.70250000000001,144.935,106.94449235864354,6.171655592848824,
2026-03,Video Editing,80,154.255,160.21937499999999,119.61,187.6275,144.935,106.4304688308552,-0.4806451612903384,
2026-04,Video Editing,80,157.695,166.089375,131.52249999999998,189.3525,144.935,108.80394659675025,2.230073579462566,
2026-05,Video Editing,80,147.70999999999998,155.060375,117.525,176.29500000000002,144.935,101.91465139545312,-6.331843114873648,
2026-06,Video Editing,80,148.91500000000002,156.60975000000002,112.83,188.45,144.935,102.74605857798325,0.8157876920994012,2.746058577983246
2025-06,Web Development,80,159.5,173.565625,128.98,214.9625,159.5,100.0,,
2025-07,Web Development,80,168.24,177.502875,135.76999999999998,209.25,159.5,105.47962382445142,5.479623824451418,
2025-08,Web Development,80,148.22,158.46812500000001,111.315,190.9625,159.5,92.92789968652038,-11.89966714217785,
2025-09,Web Development,80,155.6,165.995875,127.47250000000001,186.56,159.5,97.55485893416927,4.9790851437053085,
2025-10,Web Development,80,153.51,170.129,127.4525,197.4225,159.5,96.24451410658307,-1.3431876606683768,
2025-11,Web Development,80,166.53,170.42775,138.8125,192.54250000000002,159.5,104.40752351097177,8.48153214774281,
2025-12,Web Development,80,162.29500000000002,169.73325,138.205,197.97000000000003,159.5,101.75235109717869,-2.5430853299705514,
2026-01,Web Development,80,162.63,168.47650000000002,131.405,192.4025,159.5,101.96238244514106,0.2064142456637441,
2026-02,Web Development,80,161.885,178.6415,136.8125,211.2625,159.5,101.49529780564264,-0.4580950624116009,
2026-03,Web Development,80,175.3,186.4635,141.72,224.625,159.5,109.90595611285268,8.286746764678643,
2026-04,Web Development,80,163.82999999999998,167.232625,131.4775,194.4075,159.5,102.71473354231975,-6.543069024529391,
2026-05,Web Development,80,184.155,186.20425,124.0725,228.865,159.5,115.4576802507837,12.406152719282183,
2026-06,Web Development,80,169.85,171.24025,127.715,209.4425,159.5,106.48902821316615,-7.7679128994596836,6.489028213166148
